,x,y,z,intensity,lidar_identifier,delta_time,Class,ID,lidar_mat_id,normal_cos,part_id,point_idx,reference_reflectivity,nominator,denominator,reference_distance,normal angle theta,normal angle phi
34,0.53233147,0.0014495677,-0.28301385,0,2,0.0004606,29,550,0,0.883,0,34,0,1,1,0.6025,0.0,3.137
35,0.5323363,0.0014904814000000002,-0.26750833,0,3,0.0004606,29,550,0,0.8936,0,35,0,1,1,0.5957,0.0,3.137
36,0.5323349,0.0015608405,-0.25201923,0,4,0.0004606,29,550,0,0.904,0,36,0,1,1,0.589,0.0,3.137
37,0.53233963,0.0016296682,-0.23687057,0,5,0.0004606,29,550,0,0.9136,0,37,0,1,1,0.5825,0.0,3.137
38,0.5323505000000001,0.0016673914000000002,-0.22235332,0,6,0.0004606,29,550,0,0.9224,0,38,0,1,1,0.5767,0.0,3.137
39,0.53236103,0.0014651310000000002,-0.20781489,0,7,0.0004606,29,550,0,0.931,0,39,0,1,1,0.5713,0.0,3.137
40,0.5323521,0.0015037098,-0.19389571,0,8,0.0004606,29,550,0,0.9395,0,40,0,1,1,0.5664,0.0,3.137
41,0.53235644,0.0015702919,-0.17998219,0,9,0.0004606,29,550,0,0.9473,0,41,0,1,1,0.5615,0.0,3.137
42,0.53236085,0.0016639462,-0.16607754,0,10,0.0004606,29,550,0,0.9546,0,42,0,1,1,0.5576,0.0,3.137
43,0.5323255,0.001515816,-0.15267788,0,11,0.0004606,29,550,0,0.961,0,43,0,1,1,0.5537,0.0,3.137
44,0.53234416,0.0015861598,-0.13945642,0,12,0.0004606,29,550,0,0.9673,0,44,0,1,1,0.55,0.0,3.137
45,0.53234166,0.0016679424,-0.12607364,0,13,0.0004606,29,550,0,0.9727,0,45,0,1,1,0.547,0.0,3.137
46,0.5323380999999999,0.0014822079,-0.113064125,0,14,0.0004606,29,550,0,0.978,0,46,0,1,1,0.544,0.0,3.137
47,0.5323423,0.0015517288,-0.100185275,0,15,0.0004606,29,550,0,0.9824,0,47,0,1,1,0.5415,0.0,3.137
48,0.53234667,0.0016206414,-0.08741755,0,16,0.0004606,29,550,0,0.9863,0,48,0,1,1,0.539,0.0,3.137
49,0.5323509,0.0016889582999999998,-0.07475948,0,17,0.0004606,29,550,0,0.99,0,49,0,1,1,0.537,0.0,3.137
50,0.5323543000000001,0.0015063611,-0.06220177,0,18,0.0004606,29,550,0,0.993,0,50,0,1,1,0.5356,0.0,3.137
51,0.5323659000000001,0.0015746081,-0.049761165,0,19,0.0004606,29,550,0,0.9956,0,51,0,1,1,0.534,0.0,3.137
52,0.5323625,0.0016539565,-0.037168972,0,20,0.0004606,29,550,0,0.9976,0,52,0,1,1,0.5329999999999999,0.0,3.137
53,0.5323199000000001,0.0017105354,-0.024863685,0,21,0.0004606,29,550,0,0.9985,0,53,0,1,1,0.5327,0.0,3.137
54,0.5323316,0.001728741,-0.012368378,0,22,0.0004606,29,550,0,0.9995,0,54,0,1,1,0.532,0.0,3.137
55,0.5323355,0.0017517196,-8.492396000000001e-05,0,23,0.0004606,29,550,0,0.9995,0,55,0,1,1,0.532,0.0,3.137
56,0.53233945,0.0017747529999999996,0.012241174,0,24,0.0004606,29,550,0,0.9995,0,56,0,1,1,0.532,0.0,3.137
57,0.5323503,0.0015438617,0.024865413,0,25,0.0004606,29,550,0,0.9985,0,57,0,1,1,0.5327,0.0,3.137
58,0.53234655,0.0015666002,0.037276387,0,26,0.0004606,29,550,0,0.997,0,58,0,1,1,0.5329999999999999,0.0,3.137
59,0.5323428000000001,0.0015894085999999998,0.049730305,0,27,0.0004606,29,550,0,0.9956,0,59,0,1,1,0.534,0.0,3.137
60,0.5323541,0.0016123620000000002,0.06222916,0,28,0.0004606,29,550,0,0.993,0,60,0,1,1,0.5356,0.0,3.137
61,0.5323578,0.0016353702,0.074771054,0,29,0.0004606,29,550,0,0.99,0,61,0,1,1,0.537,0.0,3.137
62,0.532354,0.001658404,0.08735569,0,30,0.0004606,29,550,0,0.9863,0,62,0,1,1,0.539,0.0,3.137
63,0.5323576999999999,0.0016767941,0.100248896,0,31,0.0004606,29,550,0,0.9824,0,63,0,1,1,0.5415,0.0,3.137
64,0.5323203000000001,0.003074408,-0.31569448,0,0,0.0009212,29,550,0,0.86,0,64,0,1,1,0.6187,0.0,3.137
65,0.53232515,0.003129168,-0.29912347,0,1,0.0009212,29,550,0,0.8716,0,65,0,1,1,0.6104,0.0,3.137
66,0.53233004,0.0031826936,-0.28292587,0,2,0.0009212,29,550,0,0.883,0,66,0,1,1,0.6025,0.0,3.137
67,0.5323287,0.0032046556,-0.2674085,0,3,0.0009212,29,550,0,0.8936,0,67,0,1,1,0.595,0.0,3.137
68,0.53233874,0.002978519,-0.25188130000000003,0,4,0.0009212,29,550,0,0.904,0,68,0,1,1,0.589,0.0,3.137
69,0.53233063,0.0030021542,-0.23703007,0,5,0.0009212,29,550,0,0.913,0,69,0,1,1,0.5825,0.0,3.137
70,0.53235424,0.0030254815,-0.22250675,0,6,0.0009212,29,550,0,0.9224,0,70,0,1,1,0.5767,0.0,3.137
71,0.5323458000000001,0.0030772104,-0.20797744,0,7,0.0009212,29,550,0,0.931,0,71,0,1,1,0.5713,0.0,3.137
72,0.5323502,0.0031279218,-0.19376014,0,8,0.0009212,29,550,0,0.9395,0,72,0,1,1,0.5664,0.0,3.137
73,0.5323611999999999,0.0031775977,-0.17984213,0,9,0.0009212,29,550,0,0.9473,0,73,0,1,1,0.5615,0.0,3.137
74,0.53235793,0.0029656568,-0.16618535,0,10,0.0009212,29,550,0,0.954,0,74,0,1,1,0.5576,0.0,3.137
75,0.5323372,0.0030778890000000003,-0.1525241,0,11,0.0009212,29,550,0,0.961,0,75,0,1,1,0.5537,0.0,3.137
76,0.5323274,0.003141276,-0.13928649,0,12,0.0009212,29,550,0,0.9673,0,76,0,1,1,0.55,0.0,3.137
77,0.53234625,0.003204295,-0.12617214,0,13,0.0009212,29,550,0,0.9727,0,77,0,1,1,0.547,0.0,3.137
78,0.5323509,0.003266702,-0.11316833,0,14,0.0009212,29,550,0,0.978,0,78,0,1,1,0.544,0.0,3.137
79,0.53234714,0.0030744593,-0.1002629,0,15,0.0009212,29,550,0,0.9824,0,79,0,1,1,0.5415,0.0,3.137
80,0.5323589,0.0031369072,-0.08748621,0,16,0.0009212,29,550,0,0.9863,0,80,0,1,1,0.539,0.0,3.137
81,0.53235567,0.0031987224,-0.07481691,0,17,0.0009212,29,550,0,0.99,0,81,0,1,1,0.537,0.0,3.137
82,0.5323599,0.0032600497,-0.062257282,0,18,0.0009212,29,550,0,0.993,0,82,0,1,1,0.5356,0.0,3.137
83,0.5323557,0.0030828356,-0.04953966,0,19,0.0009212,29,550,0,0.9956,0,83,0,1,1,0.534,0.0,3.137
84,0.53236735,0.0031441676,-0.03719717,0,20,0.0009212,29,550,0,0.997,0,84,0,1,1,0.5329999999999999,0.0,3.137
85,0.5323321999999999,0.0031972814000000003,-0.024882855,0,21,0.0009212,29,550,0,0.9985,0,85,0,1,1,0.5327,0.0,3.137
86,0.5323438,0.003218165,-0.012377928,0,22,0.0009212,29,550,0,0.9995,0,86,0,1,1,0.532,0.0,3.137
87,0.53234017,0.0032436878,-8.499079e-05,0,23,0.0009212,29,550,0,0.9995,0,87,0,1,1,0.532,0.0,3.137
88,0.53234416,0.00326934,0.01225048,0,24,0.0009212,29,550,0,0.9995,0,88,0,1,1,0.532,0.0,3.137
89,0.53234816,0.0032904048,0.024887156,0,25,0.0009212,29,550,0,0.9985,0,89,0,1,1,0.5327,0.0,3.137
90,0.5323519,0.0033162406,0.037309565,0,26,0.0009212,29,550,0,0.997,0,90,0,1,1,0.5329999999999999,0.0,3.137
91,0.5323474,0.0030915379,0.049768306,0,27,0.0009212,29,550,0,0.9956,0,91,0,1,1,0.534,0.0,3.137
92,0.53235114,0.003117095,0.06227591,0,28,0.0009212,29,550,0,0.993,0,92,0,1,1,0.5356,0.0,3.137
93,0.53236246,0.0031427825,0.07482839,0,29,0.0009212,29,550,0,0.99,0,93,0,1,1,0.537,0.0,3.137
94,0.5323661,0.0031685093,0.08742401,0,30,0.0009212,29,550,0,0.9863,0,94,0,1,1,0.539,0.0,3.137
95,0.5323621999999999,0.0031895926,0.10032602,0,31,0.0009212,29,550,0,0.9824,0,95,0,1,1,0.5415,0.0,3.137
96,0.53232384,0.004558842,-0.31558245,0,0,0.001382,29,550,0,0.86,0,96,0,1,1,0.6187,0.0,3.137
97,0.53232306,0.004596669,-0.29900122,0,1,0.001382,29,550,0,0.8716,0,97,0,1,1,0.6104,0.0,3.137
98,0.5323277,0.004603312,-0.28312665,0,2,0.001382,29,550,0,0.883,0,98,0,1,1,0.6025,0.0,3.137
99,0.5323263,0.004639787,-0.26727340000000005,0,3,0.001382,29,550,0,0.8936,0,99,0,1,1,0.595,0.0,3.137
100,0.53233707,0.004645869600000001,-0.2520916,0,4,0.001382,29,550,0,0.9033,0,100,0,1,1,0.589,0.0,3.137
101,0.53234166,0.004681154,-0.23692220000000005,0,5,0.001382,29,550,0,0.9136,0,101,0,1,1,0.5825,0.0,3.137
102,0.5323395000000001,0.004686543,-0.22238016,0,6,0.001382,29,550,0,0.9224,0,102,0,1,1,0.5767,0.0,3.137
103,0.5323505999999999,0.004720723,-0.2078514,0,7,0.001382,29,550,0,0.931,0,103,0,1,1,0.5713,0.0,3.137
104,0.53236157,0.00472571,-0.19391987,0,8,0.001382,29,550,0,0.9395,0,104,0,1,1,0.5664,0.0,3.137
105,0.53235835,0.004494968,-0.1799602,0,9,0.001382,29,550,0,0.9473,0,105,0,1,1,0.5615,0.0,3.137
106,0.53236276,0.0045578834000000006,-0.16603853,0,10,0.001382,29,550,0,0.9546,0,106,0,1,1,0.5576,0.0,3.137
107,0.5323348000000001,0.0046300865,-0.15264241,0,11,0.001382,29,550,0,0.961,0,107,0,1,1,0.5537,0.0,3.137
108,0.53234637,0.0046868497,-0.13939963,0,12,0.001382,29,550,0,0.9673,0,108,0,1,1,0.5503,0.0,3.137
109,0.53232926,0.0047428906,-0.12626566,0,13,0.001382,29,550,0,0.9727,0,109,0,1,1,0.547,0.0,3.137
110,0.5323409,0.0047986675,-0.11325332,0,14,0.001382,29,550,0,0.978,0,110,0,1,1,0.544,0.0,3.137
111,0.53235185,0.0045995764,-0.100340635,0,15,0.001382,29,550,0,0.9824,0,111,0,1,1,0.5415,0.0,3.137
112,0.53234875,0.004655369,-0.0875513,0,16,0.001382,29,550,0,0.9863,0,112,0,1,1,0.539,0.0,3.137
113,0.5323529,0.00471072,-0.07487337,0,17,0.001382,29,550,0,0.9897,0,113,0,1,1,0.537,0.0,3.137
114,0.5323571,0.004765624,-0.062304057,0,18,0.001382,29,550,0,0.993,0,114,0,1,1,0.5356,0.0,3.137
115,0.53236806,0.0045816666,-0.049578115,0,19,0.001382,29,550,0,0.9956,0,115,0,1,1,0.534,0.0,3.137
116,0.53236455,0.0046365527,-0.037224866,0,20,0.001382,29,550,0,0.997,0,116,0,1,1,0.5329999999999999,0.0,3.137
117,0.5323215,0.0046861316,-0.024900973,0,21,0.001382,29,550,0,0.9985,0,117,0,1,1,0.5327,0.0,3.137
118,0.53233325,0.0047096945,-0.012386963,0,22,0.001382,29,550,0,0.9995,0,118,0,1,1,0.532,0.0,3.137
119,0.5323295,0.00473779,-8.504742e-05,0,23,0.001382,29,550,0,0.9995,0,119,0,1,1,0.532,0.0,3.137
120,0.53233343,0.004766045,0.012259449,0,24,0.001382,29,550,0,0.9995,0,120,0,1,1,0.532,0.0,3.137
121,0.53233755,0.0047898046,0.024905413,0,25,0.001382,29,550,0,0.9985,0,121,0,1,1,0.5327,0.0,3.137
122,0.532349,0.0048183347,0.037337523,0,26,0.001382,29,550,0,0.997,0,122,0,1,1,0.5329999999999999,0.0,3.137
123,0.5323451,0.004851455,0.049551792,0,27,0.001382,29,550,0,0.9956,0,123,0,1,1,0.534,0.0,3.137
124,0.53234833,0.0046240836,0.062322736,0,28,0.001382,29,550,0,0.993,0,124,0,1,1,0.5356,0.0,3.137
125,0.5323595999999999,0.0046524494,0.07488476,0,29,0.001382,29,550,0,0.9897,0,125,0,1,1,0.537,0.0,3.137
126,0.5323558,0.0046808105,0.08748876,0,30,0.001382,29,550,0,0.9863,0,126,0,1,1,0.539,0.0,3.137
127,0.5323594,0.004704647,0.10040188,0,31,0.001382,29,550,0,0.9824,0,127,0,1,1,0.5415,0.0,3.137
128,0.53231114,0.0063051404,-0.31585172,0,0,0.0018425,29,550,0,0.86,0,128,0,1,1,0.6187,0.0,3.137
129,0.5323208,0.006035204000000001,-0.29921597,0,1,0.0018425,29,550,0,0.8716,0,129,0,1,1,0.6104,0.0,3.137
130,0.53233147,0.0060560876,-0.28300095,0,2,0.0018425,29,550,0,0.883,0,130,0,1,1,0.6025,0.0,3.137
131,0.5323300999999999,0.00604665,-0.26746413,0,3,0.0018425,29,550,0,0.893,0,131,0,1,1,0.5957,0.0,3.137
132,0.5323284,0.0060668,-0.25194755,0,4,0.0018425,29,550,0,0.904,0,132,0,1,1,0.589,0.0,3.137
133,0.532339,0.006057582299999999,-0.23708476,0,5,0.0018425,29,550,0,0.913,0,133,0,1,1,0.5825,0.0,3.137
134,0.5323435000000001,0.0060772584,-0.22223085,0,6,0.0018425,29,550,0,0.9224,0,134,0,1,1,0.5767,0.0,3.137
135,0.5323544,0.0060681184,-0.20799352,0,7,0.0018425,29,550,0,0.931,0,135,0,1,1,0.5713,0.0,3.137
136,0.53235215,0.006087203,-0.19375543,0,8,0.0018425,29,550,0,0.9395,0,136,0,1,1,0.5664,0.0,3.137
137,0.53235626,0.006105975699999999,-0.17981763,0,9,0.0018425,29,550,0,0.9473,0,137,0,1,1,0.5615,0.0,3.137
138,0.5323536,0.006124269,-0.16616628,0,10,0.0018425,29,550,0,0.954,0,138,0,1,1,0.5576,0.0,3.137
139,0.5323323,0.0061847,-0.15276085,0,11,0.0018425,29,550,0,0.961,0,139,0,1,1,0.5537,0.0,3.137
140,0.5323366999999999,0.0062346184,-0.13950545,0,12,0.0018425,29,550,0,0.9673,0,140,0,1,1,0.5503,0.0,3.137
141,0.5323413,0.0062958207,-0.12609439,0,13,0.0018425,29,550,0,0.9727,0,141,0,1,1,0.547,0.0,3.137
142,0.5323456999999999,0.006344814,-0.11307205,0,14,0.0018425,29,550,0,0.978,0,142,0,1,1,0.544,0.0,3.137
143,0.5323416999999999,0.0061268634,-0.10041569,0,15,0.0018425,29,550,0,0.9824,0,143,0,1,1,0.5415,0.0,3.137
144,0.5323460999999999,0.006187743000000001,-0.08735274,0,16,0.0018425,29,550,0,0.9863,0,144,0,1,1,0.539,0.0,3.137
145,0.53235024,0.0062250304000000005,-0.07492994,0,17,0.0018425,29,550,0,0.9897,0,145,0,1,1,0.537,0.0,3.137
146,0.53235435,0.006273466,-0.06235091,0,18,0.0018425,29,550,0,0.9927,0,146,0,1,1,0.5356,0.0,3.137
147,0.5323661,0.00633303,-0.04962154,0,19,0.0018425,29,550,0,0.9956,0,147,0,1,1,0.5347,0.0,3.137
148,0.5323693,0.006131254,-0.037253138,0,20,0.0018425,29,550,0,0.997,0,148,0,1,1,0.5329999999999999,0.0,3.137
149,0.5323414000000001,0.006177522,-0.02492055,0,21,0.0018425,29,550,0,0.9985,0,149,0,1,1,0.5327,0.0,3.137
150,0.53233016,0.006203463,-0.01239618,0,22,0.0018425,29,550,0,0.9995,0,150,0,1,1,0.532,0.0,3.137
151,0.5323342,0.006234253299999999,-8.51147e-05,0,23,0.0018425,29,550,0,0.9995,0,151,0,1,1,0.532,0.0,3.137
152,0.5323305,0.006265051999999999,0.012268608,0,24,0.0018425,29,550,0,0.9995,0,152,0,1,1,0.532,0.0,3.137
153,0.5323498000000001,0.006291654399999999,0.024924766,0,25,0.0018425,29,550,0,0.9985,0,153,0,1,1,0.5327,0.0,3.137
154,0.5323384,0.0063271597,0.037105456,0,26,0.0018425,29,550,0,0.997,0,154,0,1,1,0.5329999999999999,0.0,3.137
155,0.5323423,0.006358393,0.049589027,0,27,0.0018425,29,550,0,0.9956,0,155,0,1,1,0.534,0.0,3.137
156,0.5323613,0.006385310999999999,0.062379383,0,28,0.0018425,29,550,0,0.9927,0,156,0,1,1,0.5356,0.0,3.137
157,0.5323568000000001,0.006164416,0.07494122,0,29,0.0018425,29,550,0,0.9897,0,157,0,1,1,0.5376,0.0,3.137
158,0.53236043,0.0061955005,0.087556064,0,30,0.0018425,29,550,0,0.9863,0,158,0,1,1,0.539,0.0,3.137
159,0.5323641,0.006226685,0.100215316,0,31,0.0018425,29,550,0,0.9824,0,159,0,1,1,0.5415,0.0,3.137
160,0.5323148,0.0077932714,-0.3157397,0,0,0.002304,29,550,0,0.86,0,160,0,1,1,0.6187,0.0,3.137
161,0.53232527,0.0077943495,-0.29914054,0,1,0.002304,29,550,0,0.8716,0,161,0,1,1,0.6104,0.0,3.137
162,0.53231794,0.007765436999999998,-0.2832365,0,2,0.002304,29,550,0,0.8823,0,162,0,1,1,0.6025,0.0,3.137
163,0.53232855,0.0077668214,-0.26736712,0,3,0.002304,29,550,0,0.8936,0,163,0,1,1,0.5957,0.0,3.137
164,0.5323329000000001,0.007738999,-0.25216112,0,4,0.002304,29,550,0,0.9033,0,164,0,1,1,0.589,0.0,3.137
165,0.5323437,0.0077406572999999985,-0.23697399,0,5,0.002304,29,550,0,0.913,0,165,0,1,1,0.5825,0.0,3.137
166,0.5323545999999999,0.007713798399999998,-0.22241797,0,6,0.002304,29,550,0,0.9224,0,166,0,1,1,0.5767,0.0,3.137
167,0.5323525,0.00771551,-0.20786473,0,7,0.002304,29,550,0,0.931,0,167,0,1,1,0.5713,0.0,3.137
168,0.53235006,0.0076892786,-0.19391043,0,8,0.002304,29,550,0,0.9395,0,168,0,1,1,0.5664,0.0,3.137
169,0.5323473000000001,0.0076911993999999985,-0.17995766,0,9,0.002304,29,550,0,0.9473,0,169,0,1,1,0.5615,0.0,3.137
170,0.53236544,0.0077206509999999985,-0.16602144,0,10,0.002304,29,550,0,0.954,0,170,0,1,1,0.5576,0.0,3.137
171,0.53233,0.0077534514,-0.15260276,0,11,0.002304,29,550,0,0.961,0,171,0,1,1,0.5537,0.0,3.137
172,0.5323344,0.007796485,-0.13933894,0,12,0.002304,29,550,0,0.9673,0,172,0,1,1,0.5503,0.0,3.137
173,0.53233147,0.00783903,-0.1261897,0,13,0.002304,29,550,0,0.9727,0,173,0,1,1,0.547,0.0,3.137
174,0.53234315,0.007881438000000001,-0.11315869,0,14,0.002304,29,550,0,0.978,0,174,0,1,1,0.544,0.0,3.137
175,0.532354,0.0076682780000000015,-0.10022763,0,15,0.002304,29,550,0,0.9824,0,175,0,1,1,0.5415,0.0,3.137
176,0.53233606,0.007710636,-0.08741785,0,16,0.002304,29,550,0,0.9863,0,176,0,1,1,0.539,0.0,3.137
177,0.53234017,0.0077529103,-0.07472254,0,17,0.002304,29,550,0,0.9897,0,177,0,1,1,0.537,0.0,3.137
178,0.5323518,0.0077949367,-0.06213705,0,18,0.002304,29,550,0,0.9927,0,178,0,1,1,0.5356,0.0,3.137
179,0.53236336,0.007836619,-0.049658716,0,19,0.002304,29,550,0,0.995,0,179,0,1,1,0.5347,0.0,3.137
180,0.53236735,0.007877848,-0.037285652,0,20,0.002304,29,550,0,0.997,0,180,0,1,1,0.5329999999999999,0.0,3.137
181,0.5323316,0.007919932,-0.024941877,0,21,0.002304,29,550,0,0.9985,0,181,0,1,1,0.5327,0.0,3.137
182,0.53231955,0.007699374599999999,-0.012405238999999998,0,22,0.002304,29,550,0,0.9995,0,182,0,1,1,0.532,0.0,3.137
183,0.53232354,0.0077327904,-8.5176034e-05,0,23,0.002304,29,550,0,0.9995,0,183,0,1,1,0.532,0.0,3.137
184,0.5323352,0.0077664186,0.01227796,0,24,0.002304,29,550,0,0.9995,0,184,0,1,1,0.532,0.0,3.137
185,0.53234684,0.007795654,0.024943436,0,25,0.002304,29,550,0,0.9985,0,185,0,1,1,0.5327,0.0,3.137
186,0.5323278,0.007833583,0.037132762,0,26,0.002304,29,550,0,0.997,0,186,0,1,1,0.5329999999999999,0.0,3.137
187,0.53234696,0.00786769,0.04962701,0,27,0.002304,29,550,0,0.995,0,187,0,1,1,0.5347,0.0,3.137
188,0.5323509,0.007901688,0.062163994000000014,0,28,0.002304,29,550,0,0.9927,0,188,0,1,1,0.5356,0.0,3.137
189,0.5323471,0.007935694,0.07474393,0,29,0.002304,29,550,0,0.9897,0,189,0,1,1,0.537,0.0,3.137
190,0.5323576,0.00771698,0.08735901,0,30,0.002304,29,550,0,0.9863,0,190,0,1,1,0.539,0.0,3.137
191,0.53236866,0.007746412399999999,0.100292586,0,31,0.002304,29,550,0,0.9824,0,191,0,1,1,0.5415,0.0,3.137
192,0.53231287,0.009282828,-0.31562424,0,0,0.002764,29,550,0,0.86,0,192,0,1,1,0.6187,0.0,3.137
193,0.5323289999999999,0.009267017,-0.29902133,0,1,0.002764,29,550,0,0.8716,0,193,0,1,1,0.6104,0.0,3.137
194,0.5323278,0.00922186,-0.28311393,0,2,0.002764,29,550,0,0.883,0,194,0,1,1,0.6025,0.0,3.137
195,0.53232604,0.009177672,-0.26755500000000004,0,3,0.002764,29,550,0,0.893,0,195,0,1,1,0.5957,0.0,3.137
196,0.5323429000000001,0.009163566,-0.25202578,0,4,0.002764,29,550,0,0.9033,0,196,0,1,1,0.589,0.0,3.137
197,0.5323475000000001,0.0091210855,-0.23713969,0,5,0.002764,29,550,0,0.913,0,197,0,1,1,0.5825,0.0,3.137
198,0.5323398,0.00938078,-0.22229108,0,6,0.002764,29,550,0,0.9224,0,198,0,1,1,0.5767,0.0,3.137
199,0.53235054,0.009337021,-0.20803295,0,7,0.002764,29,550,0,0.931,0,199,0,1,1,0.5713,0.0,3.137
200,0.5323481,0.00932149,-0.1937745,0,8,0.002764,29,550,0,0.9395,0,200,0,1,1,0.5664,0.0,3.137
201,0.5323521,0.0093064075,-0.17981723,0,9,0.002764,29,550,0,0.9473,0,201,0,1,1,0.5615,0.0,3.137
202,0.5323631999999999,0.0092917625,-0.16615151,0,10,0.002764,29,550,0,0.954,0,202,0,1,1,0.5576,0.0,3.137
203,0.5323275,0.009312779,-0.15272135,0,11,0.002764,29,550,0,0.961,0,203,0,1,1,0.5537,0.0,3.137
204,0.53233904,0.009349094,-0.13944863,0,12,0.002764,29,550,0,0.967,0,204,0,1,1,0.5503,0.0,3.137
205,0.53232896,0.009384719,-0.12628689999999998,0,13,0.002764,29,550,0,0.9727,0,205,0,1,1,0.547,0.0,3.137
206,0.5323405,0.00942042,-0.113245435,0,14,0.002764,29,550,0,0.9775,0,206,0,1,1,0.544,0.0,3.137
207,0.53234386,0.009200101,-0.10030271,0,15,0.002764,29,550,0,0.9824,0,207,0,1,1,0.5415,0.0,3.137
208,0.5323483,0.009236167,-0.08748671,0,16,0.002764,29,550,0,0.9863,0,208,0,1,1,0.539,0.0,3.137
209,0.53235245,0.009271914,-0.07478118,0,17,0.002764,29,550,0,0.9897,0,209,0,1,1,0.5376,0.0,3.137
