,x,y,z,intensity,lidar_identifier,delta_time,Class,ID,lidar_mat_id,normal_cos,part_id,point_idx,reference_reflectivity,nominator,denominator,reference_distance,normal angle theta,normal angle phi
0,0.53218526,-0.00014203836,-0.31549814,0,0,0.0,29,550,0,0.86,0,0,0,1,1,0.6187,0.0,3.137
1,0.5321824,5.6190183e-05,-0.29890552,0,1,0.0,29,550,0,0.8716,0,1,0,1,1,0.6104,0.0,3.137
2,0.5321846,-1.7528773e-06,-0.28306323,0,2,0.0,29,550,0,0.883,0,2,0,1,1,0.6025,0.0,3.137
3,0.532193,-8.938515400000001e-05,-0.26724786,0,3,0.0,29,550,0,0.8936,0,3,0,1,1,0.595,0.0,3.137
4,0.53219616,0.00010171757,-0.25174287,0,4,0.0,29,550,0,0.904,0,4,0,1,1,0.5884,0.0,3.137
5,0.53219867,4.5192595e-05,-0.23692046,0,5,0.0,29,550,0,0.913,0,5,0,1,1,0.5825,0.0,3.137
6,0.53219473,-1.0149889e-05,-0.22240852,0,6,0.0,29,550,0,0.9224,0,6,0,1,1,0.5767,0.0,3.137
7,0.5322037,-9.400781e-05,-0.20790924,0,7,0.0,29,550,0,0.931,0,7,0,1,1,0.5713,0.0,3.137
8,0.5322003000000001,8.916695999999999e-05,-0.19368513,0,8,0.0,29,550,0,0.9395,0,8,0,1,1,0.5660000000000001,0.0,3.137
9,0.5322164,6.0431144e-06,-0.17979221,0,9,0.0,29,550,0,0.9473,0,9,0,1,1,0.5615,0.0,3.137
10,0.53220516,-7.535921e-05,-0.16617705,0,10,0.0,29,550,0,0.954,0,10,0,1,1,0.557,0.0,3.137
11,0.5321560000000001,3.1647614e-05,-0.15251045,0,11,0.0,29,550,0,0.961,0,11,0,1,1,0.5529999999999999,0.0,3.137
12,0.53216547,-4.53646e-05,-0.13930158,0,12,0.0,29,550,0,0.9673,0,12,0,1,1,0.55,0.0,3.137
13,0.53217506,-0.000121697536,-0.12620789,0,13,0.0,29,550,0,0.9727,0,13,0,1,1,0.547,0.0,3.137
14,0.5321639,5.6900408e-05,-0.11320894,0,14,0.0,29,550,0,0.978,0,14,0,1,1,0.544,0.0,3.137
15,0.532181,-1.9194176e-05,-0.100344695,0,15,0.0,29,550,0,0.9824,0,15,0,1,1,0.5415,0.0,3.137
16,0.5321836,-0.00010671613,-0.08732423,0,16,0.0,29,550,0,0.9863,0,16,0,1,1,0.539,0.0,3.137
17,0.53217876,-0.00018146331,-0.07467865,0,17,0.0,29,550,0,0.99,0,17,0,1,1,0.537,0.0,3.137
18,0.53216714,-5.7019680000000014e-06,-0.062132966,0,18,0.0,29,550,0,0.993,0,18,0,1,1,0.5356,0.0,3.137
19,0.53217715,-8.023435e-05,-0.049706142,0,19,0.0,29,550,0,0.9956,0,19,0,1,1,0.534,0.0,3.137
20,0.5321872,-0.00016598025,-0.037128933,0,20,0.0,29,550,0,0.9976,0,20,0,1,1,0.5329999999999999,0.0,3.137
21,0.53215903,-0.00022598328,-0.024837617000000003,0,21,0.0,29,550,0,0.9985,0,21,0,1,1,0.5327,0.0,3.137
22,0.5321701999999999,5.9880294e-06,-0.012353841,0,22,0.0,29,550,0,0.9995,0,22,0,1,1,0.532,0.0,3.137
23,0.53216517,-1.3940241e-05,-8.482300499999999e-05,0,23,0.0,29,550,0,0.9995,0,23,0,1,1,0.5317,0.0,3.137
24,0.53216803,-2.91623e-05,0.012483424,0,24,0.0,29,550,0,0.9995,0,24,0,1,1,0.532,0.0,3.137
25,0.5321784,-4.92319e-05,0.024838699,0,25,0.0,29,550,0,0.9985,0,25,0,1,1,0.5327,0.0,3.137
26,0.5321735,-6.937013e-05,0.03723621,0,26,0.0,29,550,0,0.9976,0,26,0,1,1,0.5329999999999999,0.0,3.137
27,0.5321839,-8.9565285e-05,0.049677964000000005,0,27,0.0,29,550,0,0.9956,0,27,0,1,1,0.534,0.0,3.137
28,0.5321791,-0.00010985935,0.062161695,0,28,0.0,29,550,0,0.993,0,28,0,1,1,0.5356,0.0,3.137
29,0.5321819000000001,-0.00013019428,0.07468977,0,29,0.0,29,550,0,0.99,0,29,0,1,1,0.537,0.0,3.137
30,0.53217727,-0.00014579573,0.0875226,0,30,0.0,29,550,0,0.9863,0,30,0,1,1,0.539,0.0,3.137
31,0.5321876,-0.00016146852,0.100403786,0,31,0.0,29,550,0,0.9824,0,31,0,1,1,0.5415,0.0,3.137
32,0.5322224,0.0015911761,-0.31575033,0,0,0.0004606,29,550,0,0.86,0,32,0,1,1,0.6187,0.0,3.137
33,0.5322256,0.0016627874,-0.29918846,0,1,0.0004606,29,550,0,0.8716,0,33,0,1,1,0.6104,0.0,3.137
34,0.5322283,0.0014492829999999998,-0.282959,0,2,0.0004606,29,550,0,0.883,0,34,0,1,1,0.6025,0.0,3.137
35,0.5322314,0.0014901903,-0.26745564,0,3,0.0004606,29,550,0,0.893,0,35,0,1,1,0.595,0.0,3.137
36,0.532241,0.0015605416,-0.25197476,0,4,0.0004606,29,550,0,0.904,0,36,0,1,1,0.5884,0.0,3.137
37,0.53224444,0.0016293734,-0.23682821,0,5,0.0004606,29,550,0,0.9136,0,37,0,1,1,0.5825,0.0,3.137
38,0.53224117,0.0016670410999999998,-0.22230765,0,6,0.0004606,29,550,0,0.9224,0,38,0,1,1,0.5767,0.0,3.137
39,0.53225017,0.0014648446,-0.20777161,0,7,0.0004606,29,550,0,0.931,0,39,0,1,1,0.5713,0.0,3.137
40,0.53224653,0.0015034182,-0.19385725,0,8,0.0004606,29,550,0,0.9395,0,40,0,1,1,0.5664,0.0,3.137
41,0.53225654,0.0015699901,-0.17994842,0,9,0.0004606,29,550,0,0.9473,0,41,0,1,1,0.5615,0.0,3.137
42,0.53226674,0.0016636356,-0.16604817,0,10,0.0004606,29,550,0,0.9546,0,42,0,1,1,0.557,0.0,3.137
43,0.53223145,0.0015155565,-0.1526509,0,11,0.0004606,29,550,0,0.961,0,43,0,1,1,0.5529999999999999,0.0,3.137
44,0.53224194,0.0015858642,-0.13942964,0,12,0.0004606,29,550,0,0.9673,0,44,0,1,1,0.55,0.0,3.137
45,0.5322382,0.0016676134,-0.12604913,0,13,0.0004606,29,550,0,0.9727,0,45,0,1,1,0.547,0.0,3.137
46,0.53224796,0.0014819576,-0.11304499,0,14,0.0004606,29,550,0,0.978,0,46,0,1,1,0.544,0.0,3.137
47,0.5322439,0.0015514423000000002,-0.10016675,0,15,0.0004606,29,550,0,0.9824,0,47,0,1,1,0.5415,0.0,3.137
48,0.5322397,0.0016203176999999998,-0.087399974,0,16,0.0004606,29,550,0,0.9863,0,48,0,1,1,0.539,0.0,3.137
49,0.53224283,0.0016886169,-0.07474431,0,17,0.0004606,29,550,0,0.99,0,49,0,1,1,0.537,0.0,3.137
50,0.5322526,0.0015060805,-0.06218989,0,18,0.0004606,29,550,0,0.993,0,50,0,1,1,0.5356,0.0,3.137
51,0.53225565,0.0015742761,-0.04975086,0,19,0.0004606,29,550,0,0.9956,0,51,0,1,1,0.534,0.0,3.137
52,0.53225887,0.0016536410999999998,-0.037161738,0,20,0.0004606,29,550,0,0.9976,0,52,0,1,1,0.5329999999999999,0.0,3.137
53,0.5322226999999999,0.0017102206,-0.024859149,0,21,0.0004606,29,550,0,0.9985,0,53,0,1,1,0.5327,0.0,3.137
54,0.5322256999999999,0.0017284019,-0.012365916,0,22,0.0004606,29,550,0,0.9995,0,54,0,1,1,0.532,0.0,3.137
55,0.5322286,0.0017513554,-8.490552e-05,0,23,0.0004606,29,550,0,0.9995,0,55,0,1,1,0.5317,0.0,3.137
56,0.5322316,0.0017743949,0.012238692,0,24,0.0004606,29,550,0,0.9995,0,56,0,1,1,0.532,0.0,3.137
57,0.5322336999999999,0.0015435229000000002,0.02485997,0,25,0.0004606,29,550,0,0.9985,0,57,0,1,1,0.5327,0.0,3.137
58,0.5322366,0.0015662822,0.037268687,0,26,0.0004606,29,550,0,0.997,0,58,0,1,1,0.5329999999999999,0.0,3.137
59,0.5322394,0.0015891115,0.04972065,0,27,0.0004606,29,550,0,0.9956,0,59,0,1,1,0.534,0.0,3.137
60,0.5322420999999999,0.0016120251,0.06221607,0,28,0.0004606,29,550,0,0.993,0,60,0,1,1,0.5356,0.0,3.137
61,0.5322448000000001,0.0016350087,0.074755184,0,29,0.0004606,29,550,0,0.99,0,61,0,1,1,0.537,0.0,3.137
62,0.5322548,0.0016580913,0.08733941,0,30,0.0004606,29,550,0,0.9863,0,62,0,1,1,0.539,0.0,3.137
63,0.5322425999999999,0.0016764426000000002,0.10022722,0,31,0.0004606,29,550,0,0.9824,0,63,0,1,1,0.5415,0.0,3.137
64,0.53222597,0.0030738562,-0.31563848,0,0,0.0009212,29,550,0,0.86,0,64,0,1,1,0.6187,0.0,3.137
65,0.5322235,0.0031285651000000003,-0.29906636,0,1,0.0009212,29,550,0,0.8716,0,65,0,1,1,0.6104,0.0,3.137
66,0.5322386,0.0031821362,-0.28287727,0,2,0.0009212,29,550,0,0.883,0,66,0,1,1,0.6025,0.0,3.137
67,0.53222984,0.0032040637,-0.26735879999999995,0,3,0.0009212,29,550,0,0.8936,0,67,0,1,1,0.595,0.0,3.137
68,0.5322324,0.0029779063,-0.25183097,0,4,0.0009212,29,550,0,0.904,0,68,0,1,1,0.5884,0.0,3.137
69,0.5322354,0.0030016229,-0.23698767,0,5,0.0009212,29,550,0,0.913,0,69,0,1,1,0.5825,0.0,3.137
70,0.532245,0.0030248482,-0.22246107,0,6,0.0009212,29,550,0,0.9224,0,70,0,1,1,0.5767,0.0,3.137
71,0.53224814,0.0030766395,-0.20793928,0,7,0.0009212,29,550,0,0.931,0,71,0,1,1,0.5713,0.0,3.137
72,0.53225136,0.0031273228000000004,-0.19372419,0,8,0.0009212,29,550,0,0.9395,0,72,0,1,1,0.5660000000000001,0.0,3.137
73,0.53225446,0.00317698,-0.17980607,0,9,0.0009212,29,550,0,0.9473,0,73,0,1,1,0.5615,0.0,3.137
74,0.5322637,0.0029651104,-0.16615593,0,10,0.0009212,29,550,0,0.954,0,74,0,1,1,0.557,0.0,3.137
75,0.53224313,0.0030773464,-0.15249714,0,11,0.0009212,29,550,0,0.961,0,75,0,1,1,0.5529999999999999,0.0,3.137
76,0.5322395000000001,0.0031407785,-0.13926348,0,12,0.0009212,29,550,0,0.9673,0,76,0,1,1,0.55,0.0,3.137
77,0.5322355,0.0032036344,-0.12614588,0,13,0.0009212,29,550,0,0.9727,0,77,0,1,1,0.547,0.0,3.137
78,0.5322460999999999,0.0032660558,-0.11314606,0,14,0.0009212,29,550,0,0.978,0,78,0,1,1,0.544,0.0,3.137
79,0.5322413,0.0030738404,-0.100242965,0,15,0.0009212,29,550,0,0.9824,0,79,0,1,1,0.5415,0.0,3.137
80,0.5322445,0.0031362367,-0.08746741,0,16,0.0009212,29,550,0,0.9863,0,80,0,1,1,0.539,0.0,3.137
81,0.53225505,0.0031981017,-0.07480278,0,17,0.0009212,29,550,0,0.99,0,81,0,1,1,0.537,0.0,3.137
82,0.53225064,0.003259377,-0.062244505,0,18,0.0009212,29,550,0,0.993,0,82,0,1,1,0.5356,0.0,3.137
83,0.53226054,0.003082288,-0.049530797,0,19,0.0009212,29,550,0,0.9956,0,83,0,1,1,0.534,0.0,3.137
84,0.5322559,0.0031435190000000004,-0.03718938,0,20,0.0009212,29,550,0,0.997,0,84,0,1,1,0.5329999999999999,0.0,3.137
85,0.5322273,0.0031966525,-0.02487795,0,21,0.0009212,29,550,0,0.9985,0,85,0,1,1,0.5327,0.0,3.137
86,0.5322303,0.0032174818,-0.0123752905,0,22,0.0009212,29,550,0,0.9995,0,86,0,1,1,0.532,0.0,3.137
87,0.5322332,0.0032430394,-8.497341999999999e-05,0,23,0.0009212,29,550,0,0.9995,0,87,0,1,1,0.5317,0.0,3.137
88,0.5322286,0.0032686226,0.012247821,0,24,0.0009212,29,550,0,0.9995,0,88,0,1,1,0.532,0.0,3.137
89,0.5322315,0.0032896772,0.024881702,0,25,0.0009212,29,550,0,0.9985,0,89,0,1,1,0.5327,0.0,3.137
90,0.53223443,0.0033155049,0.03730133,0,26,0.0009212,29,550,0,0.997,0,90,0,1,1,0.5329999999999999,0.0,3.137
91,0.5322289000000001,0.003090837,0.049757227,0,27,0.0009212,29,550,0,0.9956,0,91,0,1,1,0.534,0.0,3.137
92,0.53223914,0.0031164293,0.062262807,0,28,0.0009212,29,550,0,0.993,0,92,0,1,1,0.5356,0.0,3.137
93,0.53224194,0.003142077,0.07481144,0,29,0.0009212,29,550,0,0.99,0,93,0,1,1,0.537,0.0,3.137
94,0.5322446,0.0031677948,0.08740406,0,30,0.0009212,29,550,0,0.9863,0,94,0,1,1,0.539,0.0,3.137
95,0.5322471,0.0031888974,0.10030431,0,31,0.0009212,29,550,0,0.9824,0,95,0,1,1,0.5415,0.0,3.137
96,0.53222394,0.0045579784,-0.3155232,0,0,0.001382,29,550,0,0.86,0,96,0,1,1,0.6187,0.0,3.137
97,0.53222716,0.004595856,-0.29894736,0,1,0.001382,29,550,0,0.8716,0,97,0,1,1,0.6104,0.0,3.137
98,0.5322303,0.004602462,-0.28307483,0,2,0.001382,29,550,0,0.883,0,98,0,1,1,0.6025,0.0,3.137
99,0.5322336999999999,0.0046389787,-0.26722687,0,3,0.001382,29,550,0,0.8936,0,99,0,1,1,0.595,0.0,3.137
100,0.53223056,0.004644932,-0.25204113,0,4,0.001382,29,550,0,0.9033,0,100,0,1,1,0.589,0.0,3.137
101,0.5322465000000001,0.0046803240000000005,-0.23687986,0,5,0.001382,29,550,0,0.913,0,101,0,1,1,0.5825,0.0,3.137
102,0.53224313,0.0046857162,-0.2223399,0,6,0.001382,29,550,0,0.9224,0,102,0,1,1,0.5767,0.0,3.137
103,0.53225946,0.0047199056,-0.20781584,0,7,0.001382,29,550,0,0.931,0,103,0,1,1,0.5713,0.0,3.137
104,0.5322493,0.0047247154,-0.19387895,0,8,0.001382,29,550,0,0.9395,0,104,0,1,1,0.5664,0.0,3.137
105,0.5322515999999999,0.0044940603,-0.17992412,0,9,0.001382,29,550,0,0.9473,0,105,0,1,1,0.5615,0.0,3.137
106,0.53224766,0.004556902,-0.16600262,0,10,0.001382,29,550,0,0.9546,0,106,0,1,1,0.557,0.0,3.137
107,0.53224075,0.004629275,-0.15261541,0,11,0.001382,29,550,0,0.961,0,107,0,1,1,0.5529999999999999,0.0,3.137
108,0.5322441,0.0046859724,-0.13937284,0,12,0.001382,29,550,0,0.9673,0,108,0,1,1,0.55,0.0,3.137
109,0.5322329,0.0047420277,-0.12624280000000002,0,13,0.001382,29,550,0,0.9727,0,109,0,1,1,0.547,0.0,3.137
110,0.53224355,0.004797802,-0.113232605,0,14,0.001382,29,550,0,0.978,0,110,0,1,1,0.544,0.0,3.137
111,0.5322458999999999,0.0045986585,-0.10032065,0,15,0.001382,29,550,0,0.9824,0,111,0,1,1,0.5415,0.0,3.137
112,0.5322491,0.0046544825,-0.08753492,0,16,0.001382,29,550,0,0.9863,0,112,0,1,1,0.539,0.0,3.137
113,0.5322598000000001,0.004709909,-0.07486028,0,17,0.001382,29,550,0,0.9897,0,113,0,1,1,0.537,0.0,3.137
114,0.53225535,0.0047647166,-0.062292147,0,18,0.001382,29,550,0,0.993,0,114,0,1,1,0.5356,0.0,3.137
115,0.53225774,0.0045807227,-0.049567845,0,19,0.001382,29,550,0,0.9956,0,115,0,1,1,0.534,0.0,3.137
116,0.5322683000000001,0.0046357187,-0.037218135,0,20,0.001382,29,550,0,0.997,0,116,0,1,1,0.5329999999999999,0.0,3.137
117,0.5322318,0.004685353,-0.024896776,0,21,0.001382,29,550,0,0.9985,0,117,0,1,1,0.5327,0.0,3.137
118,0.53222734,0.0047087427,-0.0123844985,0,22,0.001382,29,550,0,0.9995,0,118,0,1,1,0.532,0.0,3.137
119,0.53223026,0.004736904,-8.503805e-05,0,23,0.001382,29,550,0,0.9995,0,119,0,1,1,0.532,0.0,3.137
120,0.53223324,0.0047651655,0.01225714,0,24,0.001382,29,550,0,0.9995,0,120,0,1,1,0.532,0.0,3.137
121,0.5322361999999999,0.0047888993,0.024900671,0,25,0.001382,29,550,0,0.9985,0,121,0,1,1,0.5327,0.0,3.137
122,0.53223133,0.0048172837,0.03732927,0,26,0.001382,29,550,0,0.997,0,122,0,1,1,0.5329999999999999,0.0,3.137
123,0.5322265,0.004850365,0.049540754000000006,0,27,0.001382,29,550,0,0.9956,0,123,0,1,1,0.534,0.0,3.137
124,0.5322286999999999,0.0046230284000000005,0.062308732,0,28,0.001382,29,550,0,0.993,0,124,0,1,1,0.5356,0.0,3.137
125,0.532254,0.0046515344,0.07486989999999999,0,29,0.001382,29,550,0,0.9897,0,125,0,1,1,0.537,0.0,3.137
126,0.53225666,0.0046799304,0.08747247,0,30,0.001382,29,550,0,0.9863,0,126,0,1,1,0.539,0.0,3.137
127,0.5322517,0.004703697299999999,0.10038156,0,31,0.001382,29,550,0,0.9824,0,127,0,1,1,0.5415,0.0,3.137
128,0.5322223,0.0063040843,-0.31579897,0,0,0.0018425,29,550,0,0.86,0,128,0,1,1,0.6187,0.0,3.137
129,0.5322306,0.006034182,-0.29916528,0,1,0.0018425,29,550,0,0.8716,0,129,0,1,1,0.6104,0.0,3.137
130,0.5322281,0.0060549146,-0.28294600000000003,0,2,0.0018425,29,550,0,0.883,0,130,0,1,1,0.6025,0.0,3.137
131,0.5322311,0.006045511,-0.26741436,0,3,0.0018425,29,550,0,0.893,0,131,0,1,1,0.595,0.0,3.137
132,0.53222805,0.00606565,-0.25190005,0,4,0.0018425,29,550,0,0.904,0,132,0,1,1,0.5884,0.0,3.137
133,0.53225005,0.006056569,-0.23704515,0,5,0.0018425,29,550,0,0.913,0,133,0,1,1,0.5825,0.0,3.137
134,0.532247,0.00607615,-0.22219059,0,6,0.0018425,29,550,0,0.9224,0,134,0,1,1,0.5767,0.0,3.137
135,0.53225017,0.006066933,-0.20795278,0,7,0.0018425,29,550,0,0.931,0,135,0,1,1,0.5713,0.0,3.137
136,0.53223974,0.0060859118000000005,-0.19371453,0,8,0.0018425,29,550,0,0.9395,0,136,0,1,1,0.5660000000000001,0.0,3.137
137,0.53225636,0.0061048280000000005,-0.1797839,0,9,0.0018425,29,550,0,0.9473,0,137,0,1,1,0.5615,0.0,3.137
138,0.53225935,0.006123173000000001,-0.16613686,0,10,0.0018425,29,550,0,0.954,0,138,0,1,1,0.557,0.0,3.137
139,0.5322453,0.006183683000000001,-0.15273587,0,11,0.0018425,29,550,0,0.961,0,139,0,1,1,0.5537,0.0,3.137
140,0.5322344,0.0062334123,-0.13947862,0,12,0.0018425,29,550,0,0.967,0,140,0,1,1,0.55,0.0,3.137
141,0.5322376999999999,0.006294611,-0.12606984,0,13,0.0018425,29,550,0,0.9727,0,141,0,1,1,0.547,0.0,3.137
142,0.5322409,0.006343556,-0.1130498,0,14,0.0018425,29,550,0,0.978,0,142,0,1,1,0.544,0.0,3.137
143,0.53224325,0.0061257263,-0.10039711,0,15,0.0018425,29,550,0,0.9824,0,143,0,1,1,0.5415,0.0,3.137
144,0.5322465000000001,0.0061865877,-0.08733639,0,16,0.0018425,29,550,0,0.9863,0,144,0,1,1,0.539,0.0,3.137
145,0.5322495,0.006223841999999999,-0.07491576,0,17,0.0018425,29,550,0,0.9897,0,145,0,1,1,0.537,0.0,3.137
146,0.53225255,0.0062722596,-0.06233898,0,18,0.0018425,29,550,0,0.9927,0,146,0,1,1,0.5356,0.0,3.137
147,0.53224814,0.0063316184,-0.04961054,0,19,0.0018425,29,550,0,0.9956,0,147,0,1,1,0.534,0.0,3.137
148,0.53225785,0.0061299787,-0.037245344,0,20,0.0018425,29,550,0,0.997,0,148,0,1,1,0.5329999999999999,0.0,3.137
149,0.5322289000000001,0.006176205400000001,-0.024915285,0,21,0.0018425,29,550,0,0.9985,0,149,0,1,1,0.5327,0.0,3.137
150,0.5322319999999999,0.0062023327,-0.012393896,0,22,0.0018425,29,550,0,0.9995,0,150,0,1,1,0.532,0.0,3.137
151,0.5322349000000001,0.006233098,-8.509895e-05,0,23,0.0018425,29,550,0,0.9995,0,151,0,1,1,0.532,0.0,3.137
152,0.5322226,0.006263783,0.012266123,0,24,0.0018425,29,550,0,0.9995,0,152,0,1,1,0.532,0.0,3.137
153,0.5322332,0.006290285,0.024919305,0,25,0.0018425,29,550,0,0.9985,0,153,0,1,1,0.5327,0.0,3.137
154,0.5322361,0.0063259467000000005,0.037098326,0,26,0.0018425,29,550,0,0.997,0,154,0,1,1,0.5329999999999999,0.0,3.137
155,0.5322313,0.006357049599999999,0.04957868,0,27,0.0018425,29,550,0,0.9956,0,155,0,1,1,0.534,0.0,3.137
156,0.53224164,0.0063838675,0.062365353,0,28,0.0018425,29,550,0,0.9927,0,156,0,1,1,0.5356,0.0,3.137
157,0.53224355,0.0061630975,0.07492527,0,29,0.0018425,29,550,0,0.9897,0,157,0,1,1,0.537,0.0,3.137
158,0.5322463000000001,0.0061941575,0.08753729,0,30,0.0018425,29,550,0,0.9863,0,158,0,1,1,0.539,0.0,3.137
159,0.53224146,0.0062252576,0.100192234,0,31,0.0018425,29,550,0,0.9824,0,159,0,1,1,0.5415,0.0,3.137
160,0.5322259,0.007791963000000002,-0.31568697,0,0,0.002304,29,550,0,0.86,0,160,0,1,1,0.6187,0.0,3.137
161,0.53223515,0.007793045,-0.29908988,0,1,0.002304,29,550,0,0.8716,0,161,0,1,1,0.6104,0.0,3.137
162,0.53223246,0.0077641914,-0.28319106,0,2,0.002304,29,550,0,0.8823,0,162,0,1,1,0.6025,0.0,3.137
163,0.5322418000000001,0.007765551,-0.26732355,0,3,0.002304,29,550,0,0.893,0,163,0,1,1,0.595,0.0,3.137
164,0.5322388000000001,0.007737649,-0.25211653,0,4,0.002304,29,550,0,0.9033,0,164,0,1,1,0.589,0.0,3.137
165,0.5322484000000001,0.007739266,-0.23693155,0,5,0.002304,29,550,0,0.913,0,165,0,1,1,0.5825,0.0,3.137
166,0.5322451,0.0077122026,-0.22237222,0,6,0.002304,29,550,0,0.9224,0,166,0,1,1,0.5767,0.0,3.137
167,0.5322416,0.007713903,-0.20782141,0,7,0.002304,29,550,0,0.931,0,167,0,1,1,0.5713,0.0,3.137
168,0.53225106,0.0076878653,-0.19387439,0,8,0.002304,29,550,0,0.9395,0,168,0,1,1,0.5664,0.0,3.137
169,0.532261,0.007689943,-0.17992848,0,9,0.002304,29,550,0,0.947,0,169,0,1,1,0.5615,0.0,3.137
170,0.5322501999999999,0.0077189803,-0.16598551,0,10,0.002304,29,550,0,0.954,0,170,0,1,1,0.557,0.0,3.137
171,0.53225005,0.0077522728,-0.15257984,0,11,0.002304,29,550,0,0.961,0,171,0,1,1,0.5537,0.0,3.137
172,0.5322319000000001,0.00779498,-0.13931212,0,12,0.002304,29,550,0,0.9673,0,172,0,1,1,0.55,0.0,3.137
173,0.5322279000000001,0.007837521,-0.12616514,0,13,0.002304,29,550,0,0.9727,0,173,0,1,1,0.547,0.0,3.137
174,0.5322456,0.00787999,-0.11313795,0,14,0.002304,29,550,0,0.978,0,174,0,1,1,0.544,0.0,3.137
175,0.5322479999999999,0.0076667788,-0.10020768,0,15,0.002304,29,550,0,0.9824,0,175,0,1,1,0.5415,0.0,3.137
176,0.5322513000000001,0.0077093844,-0.08740392,0,16,0.002304,29,550,0,0.9863,0,176,0,1,1,0.539,0.0,3.137
177,0.5322469,0.0077515473,-0.07470945,0,17,0.002304,29,550,0,0.9897,0,177,0,1,1,0.537,0.0,3.137
178,0.53225,0.0077934545,-0.06212517,0,18,0.002304,29,550,0,0.9927,0,178,0,1,1,0.5356,0.0,3.137
179,0.53224534,0.007834895,-0.049647707,0,19,0.002304,29,550,0,0.995,0,179,0,1,1,0.534,0.0,3.137
180,0.53226346,0.007876309,-0.037278373,0,20,0.002304,29,550,0,0.997,0,180,0,1,1,0.5329999999999999,0.0,3.137
181,0.53221893,0.007918241,-0.024936603,0,21,0.002304,29,550,0,0.9985,0,181,0,1,1,0.5327,0.0,3.137
182,0.5322214,0.0076979534,-0.012402951,0,22,0.002304,29,550,0,0.9995,0,182,0,1,1,0.532,0.0,3.137
183,0.53222424,0.0077313213,-8.5161366e-05,0,23,0.002304,29,550,0,0.9995,0,183,0,1,1,0.532,0.0,3.137
184,0.53224254,0.007765075699999999,0.012275822,0,24,0.002304,29,550,0,0.9995,0,184,0,1,1,0.532,0.0,3.137
185,0.5322302,0.007793926,0.024937972000000003,0,25,0.002304,29,550,0,0.9985,0,185,0,1,1,0.5327,0.0,3.137
186,0.53224075,0.007832311,0.03712669,0,26,0.002304,29,550,0,0.997,0,186,0,1,1,0.5329999999999999,0.0,3.137
187,0.53224355,0.007866168,0.04961737,0,27,0.002304,29,550,0,0.995,0,187,0,1,1,0.534,0.0,3.137
188,0.5322464,0.007900156,0.062151793,0,28,0.002304,29,550,0,0.9927,0,188,0,1,1,0.5356,0.0,3.137
189,0.5322415,0.007934107,0.07472911,0,29,0.002304,29,550,0,0.9897,0,189,0,1,1,0.537,0.0,3.137
190,0.53225094,0.007715428199999998,0.08734152,0,30,0.002304,29,550,0,0.9863,0,190,0,1,1,0.539,0.0,3.137
191,0.5322534999999999,0.0077447314,0.1002709,0,31,0.002304,29,550,0,0.9824,0,191,0,1,1,0.5415,0.0,3.137
192,0.53221834,0.00928118,-0.3155682,0,0,0.002764,29,550,0,0.86,0,192,0,1,1,0.6187,0.0,3.137
193,0.53222716,0.00926526,-0.29896409999999995,0,1,0.002764,29,550,0,0.8716,0,193,0,1,1,0.6104,0.0,3.137
194,0.53222424,0.009220081,-0.28305885,0,2,0.002764,29,550,0,0.8823,0,194,0,1,1,0.6025,0.0,3.137
195,0.5322394,0.009176178,-0.26751143,0,3,0.002764,29,550,0,0.893,0,195,0,1,1,0.5957,0.0,3.137
196,0.53223646,0.009161737,-0.25197536,0,4,0.002764,29,550,0,0.9033,0,196,0,1,1,0.589,0.0,3.137
197,0.53224576,0.009119345,-0.23709437,0,5,0.002764,29,550,0,0.913,0,197,0,1,1,0.5825,0.0,3.137
198,0.5322432,0.0093790805,-0.22225074,0,6,0.002764,29,550,0,0.9224,0,198,0,1,1,0.5767,0.0,3.137
199,0.53223956,0.009335082,-0.20798957,0,7,0.002764,29,550,0,0.931,0,199,0,1,1,0.5713,0.0,3.137
200,0.5322424,0.009319641,-0.19373603,0,8,0.002764,29,550,0,0.9395,0,200,0,1,1,0.5664,0.0,3.137
201,0.53224516,0.009304537,-0.17978111,0,9,0.002764,29,550,0,0.9473,0,201,0,1,1,0.5615,0.0,3.137
202,0.53225505,0.009289878,-0.16611776,0,10,0.002764,29,550,0,0.954,0,202,0,1,1,0.557,0.0,3.137
203,0.5322475,0.009311377,-0.15269841,0,11,0.002764,29,550,0,0.961,0,203,0,1,1,0.5537,0.0,3.137
204,0.5322366,0.009347306,-0.13942178,0,12,0.002764,29,550,0,0.967,0,204,0,1,1,0.55,0.0,3.137
205,0.53223246,0.009383035,-0.12626400000000002,0,13,0.002764,29,550,0,0.9727,0,205,0,1,1,0.547,0.0,3.137
206,0.5322503000000001,0.009418827,-0.11322624,0,14,0.002764,29,550,0,0.9775,0,206,0,1,1,0.544,0.0,3.137
207,0.53224534,0.009198419,-0.100284144,0,15,0.002764,29,550,0,0.9824,0,207,0,1,1,0.5415,0.0,3.137
208,0.532241,0.009234298,-0.08746907,0,16,0.002764,29,550,0,0.9863,0,208,0,1,1,0.539,0.0,3.137
209,0.53225166,0.009270166,-0.07476701599999999,0,17,0.002764,29,550,0,0.9897,0,209,0,1,1,0.537,0.0,3.137
210,0.53225476,0.0093055675,-0.06217283,0,18,0.002764,29,550,0,0.9927,0,210,0,1,1,0.5356,0.0,3.137
